==== START logs for container vote of pod default/vote-5599b5ffb5-4xr6s ====
10.244.0.0 - - [30/Aug/2024:05:59:20 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:23 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:26 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:29 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:32 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:35 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:38 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:41 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:44 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:47 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:50 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:53 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:56 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:05:59:59 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:02 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:05 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:08 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:11 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:14 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:17 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:20 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:23 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:26 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:29 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:32 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:35 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:38 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:41 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:44 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:47 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:50 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:53 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:56 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:00:59 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:02 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:05 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:08 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:11 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:14 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:17 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:20 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:23 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:26 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:29 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:32 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:35 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:38 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:41 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:44 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:47 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:50 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:53 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
10.244.0.0 - - [30/Aug/2024:06:01:56 +0000] "GET / HTTP/1.1" 200 1294 "-" "python-requests/2.25.1"
==== END logs for container vote of pod default/vote-5599b5ffb5-4xr6s ====
